"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
1060,"1","2026-01-20T02:18:06.402065Z",1641,"/data/local-files/?d=raw_captures/top_view/0002.jpg","[{""x"":16.369134187698364,""y"":4.167118668556213,""width"":76.21601819992065,""height"":95.83287835121155,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":31.463456143828033,""y"":79.10816537684539,""width"":30.066772733244164,""height"":6.435254379084037,""rotation"":2.4895529219976424,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",11.945,"2026-01-20T02:18:06.402077Z"
1077,"1","2026-01-20T02:18:36.301794Z",1658,"/data/local-files/?d=raw_captures/top_back_view/0006.jpg","[{""x"":17.680224776268005,""y"":64.85181450843811,""width"":77.27283835411072,""height"":35.00593900680542,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.59828060865402,""y"":30.939050018787384,""width"":31.93437159061432,""height"":33.539631962776184,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":54.52049780380677,""y"":67.9355783308931,""width"":23.22474377745239,""height"":5.124450951683765,""rotation"":0,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",7.947,"2026-01-20T02:18:36.301805Z"
1088,"1","2026-01-20T02:19:00.086942Z",1669,"/data/local-files/?d=raw_captures/top_view/0009.jpg","[{""x"":15.44053852558136,""y"":46.17422819137573,""width"":77.4792492389679,""height"":53.82577180862427,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":51.30856515373349,""y"":49.0483162518301,""width"":17.871522693997115,""height"":3.953147877013224,""rotation"":0,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",7.946,"2026-01-20T02:19:00.086957Z"
1091,"1","2026-01-20T02:19:19.082136Z",1672,"/data/local-files/?d=raw_captures/side_view_2/0009.jpg","[{""x"":1.5678972005844116,""y"":0.2623558044433594,""width"":77.67229676246643,""height"":86.56253218650818,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":68.2408672545728,""y"":11.113459415399806,""width"":5.246919001255054,""height"":32.71949914270447,""rotation"":12.24293649070097,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",16.068,"2026-01-20T02:19:19.082149Z"
1092,"1","2026-01-20T02:19:28.189933Z",1673,"/data/local-files/?d=raw_captures/top_view/0010.jpg","[{""x"":15.805944800376892,""y"":78.79677265882492,""width"":79.0951669216156,""height"":21.20322287082672,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":52.21449487554908,""y"":86.82284040995609,""width"":27.01317715959001,""height"":6.149341142020492,""rotation"":0,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",8.236,"2026-01-20T02:19:28.189953Z"
1095,"1","2026-01-20T02:19:49.014514Z",1676,"/data/local-files/?d=raw_captures/side_view_2/0010.jpg","[{""x"":0,""y"":0.06678402423858643,""width"":61.564844846725464,""height"":87.67437934875488,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":45.06500329419039,""y"":15.982377976708783,""width"":7.328624827705458,""height"":38.21388018836232,""rotation"":0.9366322988551019,""rectanglelabels"":[""CodeArea""],""original_width"":1920,""original_height"":1080}]",16.232,"2026-01-20T02:19:49.014527Z"
1097,"1","2026-01-20T02:20:54.463655Z",1678,"/data/local-files/?d=raw_captures/top_back_view/0011.jpg","[{""x"":21.240654587745667,""y"":59.206466376781464,""width"":71.39658331871033,""height"":40.31335413455963,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.30194717645645,""y"":31.483229994773865,""width"":31.69250190258026,""height"":28.268158435821533,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.1573044359684,""y"":61.12362593412399,""width"":23.22099655866623,""height"":6.990650296211243,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",7.13,"2026-01-20T02:20:54.463668Z"
1101,"1","2026-01-20T02:21:05.922257Z",1682,"/data/local-files/?d=raw_captures/top_back_view/0012.jpg","[{""x"":21.384146809577942,""y"":55.66532611846924,""width"":71.42326235771179,""height"":43.78606081008911,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":36.83257848024368,""y"":30.04435896873474,""width"":32.37859904766083,""height"":25.98869800567627,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":51.2702502310276,""y"":57.74736758321524,""width"":23.33757132291794,""height"":6.119995191693306,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":52.0810104906559,""y"":57.21500590443611,""width"":16.340522468090057,""height"":6.383107602596283,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.789,"2026-01-20T02:21:05.922273Z"
1105,"1","2026-01-20T02:21:12.528525Z",1686,"/data/local-files/?d=raw_captures/top_back_view/0013.jpg","[{""x"":21.268635988235474,""y"":54.045943915843964,""width"":70.99018096923828,""height"":45.383480191230774,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.0925173163414,""y"":30.102521181106567,""width"":32.00918734073639,""height"":24.473780393600464,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.37073376774788,""y"":56.34397938847542,""width"":21.112190186977386,""height"":5.506490170955658,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.268,"2026-01-20T02:21:12.528546Z"
1109,"1","2026-01-20T02:21:18.335161Z",1690,"/data/local-files/?d=raw_captures/top_back_view/0014.jpg","[{""x"":21.298623085021973,""y"":54.13312911987305,""width"":71.01705074310303,""height"":45.583903789520264,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.14962899684906,""y"":30.263613164424896,""width"":31.895285844802856,""height"":24.462023377418518,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.05402374267578,""y"":56.492625549435616,""width"":21.76513671875,""height"":5.401458591222763,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.152,"2026-01-20T02:21:18.335180Z"
1113,"1","2026-01-20T02:21:24.291647Z",1694,"/data/local-files/?d=raw_captures/top_back_view/0015.jpg","[{""x"":21.320226788520813,""y"":54.14809435606003,""width"":71.01638913154602,""height"":45.31994163990021,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.12393790483475,""y"":29.748739302158356,""width"":31.742772459983826,""height"":25.116023421287537,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.10302099585533,""y"":56.50181267410517,""width"":21.66101485490799,""height"":5.3854089230299,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.186,"2026-01-20T02:21:24.291661Z"
1117,"1","2026-01-20T02:21:32.340690Z",1698,"/data/local-files/?d=raw_captures/top_back_view/0016.jpg","[{""x"":21.402189135551453,""y"":54.28602397441864,""width"":70.97929120063782,""height"":44.805699586868286,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.223927676677704,""y"":29.992391914129257,""width"":31.409767270088196,""height"":24.879641830921173,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.02218443155289,""y"":56.6143861040473,""width"":21.839436888694763,""height"":5.293240025639534,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",2.419,"2026-01-20T02:21:32.340709Z"
1121,"1","2026-01-20T02:21:38.003847Z",1702,"/data/local-files/?d=raw_captures/top_back_view/0017.jpg","[{""x"":21.492013335227966,""y"":54.27795499563217,""width"":70.8899438381195,""height"":44.90719139575958,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.11242824792862,""y"":30.379196256399155,""width"":31.667527556419373,""height"":24.30516630411148,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.209098637104034,""y"":56.592283956706524,""width"":21.963688731193542,""height"":5.337682738900185,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.171,"2026-01-20T02:21:38.003862Z"
1125,"1","2026-01-20T02:21:43.291697Z",1706,"/data/local-files/?d=raw_captures/top_back_view/0018.jpg","[{""x"":21.536976099014282,""y"":53.636087477207184,""width"":71.18704319000244,""height"":46.3639110326767,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.06080615520477,""y"":30.575577169656754,""width"":31.608420610427856,""height"":23.90788048505783,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.656275033950806,""y"":56.08604159206152,""width"":21.264171600341797,""height"":5.327792838215828,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.359,"2026-01-20T02:21:43.291710Z"
1129,"1","2026-01-20T02:21:48.846320Z",1710,"/data/local-files/?d=raw_captures/top_back_view/0019.jpg","[{""x"":21.427100896835327,""y"":52.642568945884705,""width"":71.38593196868896,""height"":46.37802243232727,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":36.81875467300415,""y"":30.01999706029892,""width"":31.56670331954956,""height"":22.42465317249298,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":53.154506534338,""y"":53.93771640956402,""width"":19.78599578142166,""height"":5.347154289484024,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.331,"2026-01-20T02:21:48.846338Z"
1133,"1","2026-01-20T02:21:53.964526Z",1714,"/data/local-files/?d=raw_captures/top_back_view/0020.jpg","[{""x"":21.360966563224792,""y"":49.92237240076065,""width"":71.54882550239563,""height"":49.48767125606537,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.080591917037964,""y"":29.624031484127045,""width"":31.119883060455322,""height"":20.74531614780426,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.422256767749786,""y"":51.74462888389826,""width"":20.040473341941833,""height"":5.278049036860466,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.311,"2026-01-20T02:21:53.964538Z"
1149,"1","2026-01-20T02:22:15.703147Z",1730,"/data/local-files/?d=raw_captures/top_back_view/0024.jpg","[{""x"":21.42573595046997,""y"":42.09035038948059,""width"":71.08533382415771,""height"":57.43194818496704,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":38.68698477745056,""y"":30.279765278100967,""width"":27.68702507019043,""height"":13.671086728572845,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":52.48955264687538,""y"":45.34023702144623,""width"":18.26450079679489,""height"":4.372626543045044,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.676,"2026-01-20T02:22:15.703174Z"
1188,"1","2026-01-20T02:23:22.340898Z",1769,"/data/local-files/?d=raw_captures/top_view/0034.jpg","[{""x"":13.346150517463684,""y"":33.828577399253845,""width"":76.18052363395691,""height"":66.12094044685364,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":46.791279315948486,""y"":36.008395440876484,""width"":15.400457382202148,""height"":3.5169389098882675,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.619,"2026-01-20T02:23:22.340913Z"
1191,"1","2026-01-20T02:23:47.642155Z",1772,"/data/local-files/?d=raw_captures/side_view_2/0034.jpg","[{""x"":0,""y"":0,""width"":83.90596508979797,""height"":86.51556968688965,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":76.03305806631747,""y"":8.428194003743961,""width"":5.5242381971156025,""height"":12.83862922169078,""rotation"":6.704286785235297,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",21.408,"2026-01-20T02:23:47.642170Z"
1192,"1","2026-01-20T02:23:49.889699Z",1773,"/data/local-files/?d=raw_captures/top_view/0035.jpg","[{""x"":13.077318668365479,""y"":37.95577585697174,""width"":76.11335515975952,""height"":62.04422116279602,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":46.13708257675171,""y"":41.00524876266718,""width"":16.77112579345703,""height"":3.846995159983635,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.527,"2026-01-20T02:23:49.889711Z"
1195,"1","2026-01-20T02:23:59.643862Z",1776,"/data/local-files/?d=raw_captures/side_view_2/0035.jpg","[{""x"":0,""y"":0,""width"":80.29207587242126,""height"":85.73481440544128,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":69.54826302826405,""y"":9.816598892211914,""width"":7.881578058004379,""height"":13.233426213264465,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",6.057,"2026-01-20T02:23:59.643876Z"
1200,"1","2026-01-20T02:24:07.261797Z",1781,"/data/local-files/?d=raw_captures/top_view/0037.jpg","[{""x"":13.263407349586487,""y"":50.64275860786438,""width"":75.85169672966003,""height"":48.38145971298218,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":45.20322158932686,""y"":53.426108695566654,""width"":21.331773698329926,""height"":5.005459114909172,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":28.713475912809372,""y"":0,""width"":9.947748482227325,""height"":6.230681389570236,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080}]",1.347,"2026-01-20T02:24:07.261810Z"
1204,"1","2026-01-20T02:24:21.601229Z",1785,"/data/local-files/?d=raw_captures/top_view/0038.jpg","[{""x"":13.384073972702026,""y"":58.68326276540756,""width"":75.59305429458618,""height"":41.31673872470856,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":45.29790909603608,""y"":61.610616825106426,""width"":23.06378525006823,""height"":5.5866327136754945,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",10.038,"2026-01-20T02:24:21.601249Z"
1208,"1","2026-01-20T02:24:28.432603Z",1789,"/data/local-files/?d=raw_captures/top_view/0039.jpg","[{""x"":12.741515040397644,""y"":67.57950186729431,""width"":75.69039463996887,""height"":32.283151149749756,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":28.910255804657936,""y"":0,""width"":8.233105391263962,""height"":5.287407711148262,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":45.24635374546051,""y"":71.77663408219814,""width"":25.408345460891724,""height"":7.688344269990921,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.289,"2026-01-20T02:24:28.432617Z"
